date,username,tweet,polarity
2021-05-29,Batir_Unsoed,informasi tara kkn sobat gensoed batir mau beri informasi kait tara kkn program merdeka ajar kampus ajar apa syarat penasaran kan postingan atas,2
2021-05-29,iaridlo,miris sekali begini pak kita dorong mahasiswa merdeka ajar bisa ambil mata kuliah lintas prodi dosen mau kembang ilmu strategis masih grey area tidak bisa isu linieritas kondisi pandemi depan gak relevan,2
2021-05-28,DSimarmata,dapat sumber ide jelas banding alfred north whitehead harvard fase romance precision generalization tidak lihat kita perlu diskusi publik ratus juta anak bangsa,1
2021-05-28,jpnncom,menteri didik budaya riset dan teknologi siap anggar cukup besar kampus merdeka vokasi masuk smk jalur cepat,2
2021-05-28,InfoPublikRiau,merdeka ajar psplanet schoolsuara edukasi riau,1
2021-05-28,KompasData,program merdeka ajar episode kampus merdeka vokasi rupa terobos atas tinggi angka anggur lulus didik vokasi buah langkah siap sumber daya manusia daya saing,1
2021-05-28,tolakbigotnkri,masalah menteri bahas perlu jadi perhati mantap konsep kampus merdeka merdeka ajar sekolah gerak guru gerak organisasi gerak rencana anggar,1
2021-05-28,UNSfess_,pernah ambil sks luar kampus program merdeka ajar gak cerita alam dong semester depan aku ken ikut masih buta terima kasih in advance,2
2021-05-28,Kemdikbud_RI,tiada instan dunia kecuali instan bisa prestasi perlu disiplin kerja keras semangat pantang serah kata basket legendaris michael jordan siapa sosok atlet inspiratif turut,2
2021-05-28,fmipa_unpak,lokakarya reorientasi kurikulum prodi biologi fmipa implementasi merdeka ajar kampus merdeka,2
2021-05-28,ariandiputra8,kepala bappenas sama menteri didik budaya riset dan teknologi bahas mantap konsep kampus merdeka merdeka ajar sekolah gerak guru gerak organisasi gerak rencana anggar strategi penuh butuh guru efektivitas tingkat kompetensi,1
2021-05-28,Santriwati_,masalah menteri bahas perlu jadi perhati mantap konsep kampus merdeka merdeka ajar,1
2021-05-28,getteng_m,tidak merdeka ajar serah mau ajar,1
2021-05-28,kb_ntb,kata wono bahasa mbojo bima,2
2021-05-28,Kemdikbud_RI,selamat pagi siap diri ajar pagi simak jadwal acara televisi edukasi hari jumat mei vidiouseetv,1
2021-05-28,perpusdikbud,buku bahan baca anak sangat penting tingkat minat baca buku harap dapat beri gambar proses tanam padi rawat hingga panen bisa masak dapur unduh buku,1
2021-05-27,mediaindonesia,rektor universitas tarumanagara untar prof agustinus purna irawan kata bijak merdeka ajar kampus merdeka mbkm mahasiswa latih dapat kolaborasi mungkin mbkm salah satu poin wirausaha,1
2021-05-27,f12xos,tadi kuliah tahu mahasiswa ikut program merdeka ajar terus mirip banget junmyeon episode one giant leap,2
2021-05-27,kb_ntb,iv tim smansel sman selong tim smala sman mataram selamat kepada menang,2
2021-05-27,BappenasRI,bijak terobos merdeka ajar kampus merdeka perlu kuat sasar bagai aspek bangun didik mulai terima siswa baru proses assesment ajar jamin mutu bantu dana,1
2021-05-27,BadanBahasa,sahabat bahasa sahabat dikbud tahu warna bahasa indonesia jangan lupa tulis kolom komentar,2
2021-05-27,BadanBahasa,hari bebe kenal beberapa warna bahasa indonesia,2
2021-05-27,bemFMIPAUI,daftar program ui tmmd panjang halo biru hitam daftar program kuliah kerja nyata universitas indonesia panjang juni program rupa salah satu program merdeka ajar kurikulum merdeka bentuk abdi masyarakat,1
2021-05-27,Kemdikbud_RI,sempat saksi bulan merah super super blood moon rabu lalu tahu gerhana bulan total nama bulan merah super simak info grafik ikut,2
2021-05-27,seameorecfon,hai siapa era ajar rumah kemudian hobi masak rumah sharing seru kamu ikut lomba tulis unggah ikut kamu syarat tentu,2
2021-05-27,Nawacita_Post,merdeka ajar kolaborasi kunci sukses kampus merdekavokasi,1
2021-05-27,Nawacita_Post,merdeka ajar kampus merdeka vokasi integrasi didik tinggi vokasi duniakerja,1
2021-05-27,kursuskita,strategi publikasi pasar digital ikut terus informasi sini jadi bagi,2
2021-05-27,ramaraditya__,yh merdeka ajar merdeka tugas ngejajah,0
2021-05-27,JtRamces,opini bijak kurikulum merdeka ajar guru tinggi vokasi wayan thariqy kawakibi pristiwasapengajar politeknik pariwisata batam,1
2021-05-27,litbangdikbud,jaga kualitas layan sekretariat balitbang buku menteri didik budaya riset dan teknologi kepada masyarakat sama kami maklumat,1
2021-05-27,munthe_alfredi,mei hari bangkit nasional momentum bangga warga negara indonesia jiwa nasionalisme pancasila harus terus kumandang indonesia makin gencar bombardir isu agama ham sensitif ayo ajar merdeka ajar,1
2021-05-27,perpusdikbud,kalpataru jurnal ilmiah terbit dua tahun cakup studi dalam topik topik mati khusus arkeologi sejarah akses jurnal,1
2021-05-26,NurSuha09044445,assalamualikum saya nur suhailah binti tajuddin sama negeri batik siap ikut lomba ksn tingkat sama,1
2021-05-26,hmpftub,lomba inovasi digital mahasiswadiadakan pusat prestasi nasional kemendikbudtema peran inovasi digital mahasiswa mengimplemtasikan merdeka ajar kampus merdeka tuju indonesia bangkit kompetensi abad,1
2021-05-26,kniukemdikbud,ribu lilin dapat nyala satu lilin nyala tidak akan kurang begitu bahagia tidak akan pernah kurang bagi sidharta gautama buddha gautama,2
2021-05-26,hobicerita,program merdeka ajar koar in bisa bahan timbang sekolah video materi rpp website saling bagi antar guru bisa ehehehe,1
2021-05-26,Kemdikbud_RI,pernah saksi seni tunjuk kentrung kentrung rupa salah satu waris budaya takbenda asal jawa timur sebut seni mirip seni kentrung daerah,2
2021-05-26,IndraAn09629886,apa zona tidak nyaman enak,2
2021-05-26,inverskomposisi,guru ipa gapercaya teori evolusi percaya babi ngepet wkwkwkwkselain gera merdeka ajar harus kualitas sdm guru concern pak nadiem teori emang gampang praktek gak mudah ngebalik telapak tangan,1
2021-05-26,spmedia_jbg,merdeka ajar wujud empat bijak didik pertama uji nasional ganti asesmen kompetensi minimum akm survei karakter dua uji sekolah standar nasional usbn kembali jadi wenang sekolah,1
2021-05-26,Kemdikbud_RI,dana padan kampus vokasi dapat guna kembang pusat unggul teknologi hilir produk riset terap startup kampus vokasi bangun sama dunia kerja,1
2021-05-26,Kemdikbud_RI,tawar dana kompetitif kampus vokasi tuju buka program smk jalur cepat program tingkat program studi jadi sarjana terap,2
2021-05-26,Kemdikbud_RI,menteri didik budaya riset dan teknologi baru luncur merdeka ajar episode kampus merdeka vokasi selasa dua fokus utama program dana kompetitif kampus vokasi dana padan kampus vokasi,1
2021-05-26,beacukaikupang,bea cukai kupang siap kerja sama dukung program kemendikbud program kampus merdeka kampus kampus kupang by caption by,1
2021-05-26,bbppmpvsb,selamat ingat hari raya trisuci waisak sahabat seni budaya raya,1
2021-05-26,PekikArgoDahono,ide merdeka ajar benar sangat bagus implementasi negara atur lebih nyata susah merdeka ajar mesti siswa mahasiswa bebas ajar kapan tidak ada batas tempat waktu,2
2021-05-26,KarawangKabar,menteri didik budaya riset dan teknologi luncur merdeka ajar episode,1
2021-05-26,pusdatin_dikbud,ribu lilin dapat nyala satu lilin nyala tidak akan kurang begitu bahagia tidak akan pernah kurang bagi buddha gautamaselamat ingat trisuci waisak,2
2021-05-26,dit_sma,selamat hari raya waisak raya sabbe satta bhavantu sukhitatta moga semua makhlup dapt hidup bahagia,1
2021-05-26,litbangdikbud,selamat ingat hari raya trisuci waisak raya,1
2021-05-26,bpmp_gorontalo,selamat ingat hari raya trisuci waisak raya sabbe satta bhavantu sukhitatta moga semua makhluk hidup bahagia,1
2021-05-26,UnimedOfficial,nasional halal bilhalal mohon penmas unimed tingkat sinergitas didik masyarakat dukung merdeka ajar,1
2021-05-26,MasMenteri,simak bincang dirjen ruang ruang kreatif cipta wujud merdeka ajar from,1
2021-05-26,kursuskita,selamat pagi selamat ingat hari raya waisak seluruh saudara umat agama buddha moga damai bahagia selalu serta,1
2021-05-26,wendiharjupa,tahun uji naik kelas mata ajar sejarah guru awas tanya saya kamu nyontek buka buku catat saya jawab saya tidak butuh hafal tanggal lahir tuangku imam bonjol saya tidak akan masuk jurus ips,2
2021-05-26,bbgp_jabar,jangan lewat siar live kamis mei pukul wib saksi hanya youtube fanpage twitter kami,2
2021-05-26,ditpsd_dikbud,selamat hari raya waisak moga semua makhluk bahagia bangkit satu indonesia maju,1
2021-05-26,bukik,selamat hari waisak damai hati damai bumi,1
2021-05-25,paudpedia,selamat ingat hari raya trisuci waisak merayakansabbe satta bhavantu sukhitatta moga semua makhluk hidup bahagia,1
2021-05-25,humaslldikti1,selamat hari waisak moga waisak jadi momen refleksi raih damai bahagia,1
2021-05-25,onetburton,saya pilih masih taruh harap makin tip tengah haus begundal mental komprador sejati jokowi dapat wahyu selamat nadiem awal kerja seru merdeka ajar ini tidak tangkap jokowi merdeka pimpin,1
2021-05-25,kangDed18255164,menteri nadiem luncur merdeka ajar episode kampus merdeka vokasi,1
2021-05-25,Kemdikbud_RI,saat tahu bagaimana guna partikel tepat simak jelas ikut,2
2021-05-25,infoMKS_,perintah kota makassar siap kawal merdeka ajar tahun,0
2021-05-25,LPSPLSerang,telah laksana bahas janji kerjasama unila kerjasama lpspl serang unila harap dapat dukung giat program merdeka ajar kampus merdeka mbkm lanjut laku bahas internal dua belah pihak,2
2021-05-25,eurekabookhouse,coba mulai sekarang kata tidak untuk kejar nilai atas kertas kita mulai merdeka ajar lanjut kita terus dapat makna ajar lebih makna banding nilai tinggi atas kertas semangat,1
2021-05-25,bbgp_jabar,jangan lewat live pukul hingga wib nah ingin dapat sertifikat silah registrasi,2
2021-05-25,kb_ntb,baca dengar tembang lop penge ikut cerita singkat lop penge konten,2
2021-05-25,psik_indonesia,sebentar,2
2021-05-25,medcom_id,nadiem luncur merdeka ajar episode kampus merdeka vokasi,1
2021-05-25,jawapos,menteri didik budaya riset dan teknologi luncur merdeka ajar kampus merdeka vokasi,1
2021-05-25,LPMP_KepBabel,jangan lewat luncur merdeka ajar episode sebelas kampus merdeka vokasi sama menteri didik budaya riset dan teknologi dirjen saksi siar selasa mei pukul wib kanal youtube kemendikbud ri,2
2021-05-25,univ_pasundan,rangka implementasi program merdeka ajar kampus merdeka mbkm fakultas hukum fh universitas pasundan rencana bentuk kuasi internasional semester ganjil,2
2021-05-25,disdik_jabar,latih inisiasi yayasan sagasitas kerja sama disdik jawa barat tuju optimal internet sarana ajar serta didik,1
2021-05-25,mnctrijaya,ketua dpd ri dorong mahasiswa siap karier komprehensif lalu program merdeka ajar kampus merdeka upaya kembang sumber daya manusia sdm bangsa unggul,1
2021-05-25,MasMenteri,halo sob tunggu tunggu akhir segera hadir sebentar sob merdeka ajar episode kampus merdeka vokasi jangan lupa cate hari jam channel youtube kemendikbudri kira kira kejut apa beri mas menteri,2
2021-05-25,soloposdotcom,dukung merdeka ajar itny narasumber menteri atr bpn,1
2021-05-25,kb_ntb,kata angket barangket bahasa samawa sumbawa,2
2021-05-25,Kemdikbud_RI,jangan lewat luncur episode kampus merdeka vokasi sama menteri didik budaya riset dan teknologi dirjen didik vokasi selasa mei pukul wib kanal youtube kemendikbud ri,2
2021-05-25,Kemdikbud_RI,selamat pagi siap alat tulis catat simak jadwal acara televisi edukasi selasa mei vidiouseetv,1
2021-05-24,isakurniawan84,isi kuliah umum stie banjarmasin lanyalla canang merdeka ajar kampus merdeka,2
2021-05-24,radar_malang,prodi didik bahasa inggris unikama raih hibah merdeka ajar,1
2021-05-24,Zahidpaningrome,keluh didik sekolah seragam anak didik dengar sejak dulu alih gali potensi tiap anak beda kurikulum justru seragam standar nilai kompetensi makanya angin segar waktu nadiem wacana merdeka ajar,1
2021-05-24,KampusGuruCikal,apa benar asesmen formatif,2
2021-05-24,KampusGuruCikal,kantor guru bau balsem,2
2021-05-24,KampusGuruCikal,siapa kantor guru bau balsem minyak gosong koyo minyak kayu putih jelang terima rapor angkat tangan,1
2021-05-24,SleepyOniion,aku kan ikut merdeka ajar,2
2021-05-24,HaluanRiau_,ketua dpd ri canang merdeka ajar kampus merdeka stie banjarmasin,1
2021-05-24,TeknikSipilUbb,alur daftar program mbkm merdeka ajar kampus merdeka program asistensi ajar jangan lupa daftar,2
2021-05-24,DPDRI,isi kuliah umum stie banjarmasin lanyalla canang merdeka ajar kampus merdekaselengkapnya,2
2021-05-24,pusdatin_dikbud,model ajar rupa salah satu produk kembang teknologi ajar lengkap model ajar tugas ptp dapat akses lalu,1
2021-05-24,detikinet,kip kuliah hubung merdeka ajar apa kira kira hubung jawab lengkap via,2
2021-05-24,Unhan_RI,rektor unhan ri narasumber acara ngobrol tempo diskusi online tajuk merdeka ajar tengah pandemi,2
2021-05-24,Nutrisi_Bangsa,moga depan kerja sama bisa jadi salah satu langkah konkret danone indonesia sama sama kuat didik kualitas hidup masyarakat masa depan serentak gerak wujud merdeka ajar,1
2021-05-24,Nutrisi_Bangsa,sekaligus rangka ingat hari didik nasional menteri didik budaya riset dan teknologi sama danone indonesia selenggara webinar praktik baik mitra perintah swasta dukung program merdeka ajar didik indonesia,1
2021-05-24,Nutrisi_Bangsa,paham situasi danone indonesia turut dukung upaya menteri didik budaya riset dan teknologi wujud program merdeka ajar lalu mitra perintah swasta,1
2021-05-24,agamag,merdeka ajar paham saya awam tidak perlu ajar sekali,2
2021-05-24,detikinet,menteri didik budaya riset teknologi kolaborasi sektor swasta program merdeka ajar apa target via,2
2021-05-24,paudpedia,sayang belum semua desa indonesia dapat paud dalamnyasemoga iring waktu sinergi beberapa pihak paud bisa hadir fondasi jenjang didik dasar seluruh indonesia,2
2021-05-24,kb_ntb,kata lumur bahasa sasak lombok,2
2021-05-24,omnya_raja,program merdeka ajar kampus merdeka keren tidak dari dulu,1
2021-05-24,HumasSman,sosialisasi ppdb online tahun ajar kepada kepala smp negeri swasta seluruh kabupaten indramayu ada zonasi sman sindang sama bapak ibu,1
2021-05-24,adikistanto,tuju merdeka ajar semua,2
2021-05-24,disdik_jabar,disdik jawa barat gelar bimbing teknis bimtek operator ppdb sama smk slb negeri tahun,1
2021-05-24,jawapos,susun kurikulum merdeka ajar isi denpasar undang tokoh seni,2
2021-05-24,SepGal17,min web daftar mohon improve session capacity akses laku tk sama susah akses bagaimana,1
2021-05-24,korantempo,saksi ngobrol merdeka ajar tengah pandemi mei pukul wib live facebook koran tempo digital youtube tempo media,2
2021-05-24,Kemdikbud_RI,selamat pagi hari senin telah tiba kita ajar ikut jadwal tayang televisi edukasi hari vidiouseetv,1
2021-05-23,DraftAnakUnpad,ikut tukar ajar ptn akun merdeka ajar klik program giat belum sedia,2
2021-05-23,GuruMantap45,jadwal ksn tingkat nasional sama,1
2021-05-23,umisafari,jauh mana gaung merdeka ajar sudah kabupaten saya,2
2021-05-23,cprabhaswara,conversed w cpm ep understanding discoursingmerdeka ajar kampus merdekabersama antro ugm harris my dad ui mm ukrida hari jam,1
2021-05-23,Nutrisi_Bangsa,webinar gratis sertifikat elektronik kamu ikut lalu aplikasi zoom lho daftar taut jangan lewat webinar manfaat yaa,2
2021-05-23,Nutrisi_Bangsa,sahabat masih semangat hari didik nasional menteri didik budaya riset dan teknologi kolaborasi danone indonesia ada webinar tema praktik baik mitra perintah swasta dukung program merdeka ajar didik indonesia lho,1
2021-05-23,TListy2,guna formula google sheets lewat,2
2021-05-23,litbangdikbud,kita simak siar topik ukur kualitas didik sekolah asesmen nasional sama kepala,1
2021-05-23,himatekkimulm,kuliah tamu semangat pagi program studi teknik kimia ulm proudly presents kuliah tamu tema riset covid puslit kimia lipi program merdeka ajar kampus merdeka mbkm lipi,1
2021-05-23,scarameow__,baca sendiri lebih baik aku tertawa point semua aku dapat webinar merdeka ajar waktu,1
2021-05-23,rhydonmyekans,betul betul zaman merdeka ajar giat abdi teliti dosen banyak ngaruh mahasiswa,2
2021-05-23,pusdatin_dikbud,halo sahabat edukasi kalian tentu tahu ajar kini harus jadi aktif arti serta didik tidak hanya pasif dengar jelas materi guru satu satu sumber ajar kelas,1
2021-05-23,kry_la1520,merdeka ajar mbkm lho,1
2021-05-23,SleepyOniion,bayang kamu ikut merdeka ajar terus kelas bikin kelompok terus kelompok kamu ajak diskusi kamu ajak diem gak baca grup cuma jawab bebas dan lain terus kamu saya bagaimana ga sudi lah saya buat kerja,2
2021-05-23,aqua_lestari,webinar gratis sertifikat elektronik kamu ikut lalu aplikasi zoom lho daftar taut,2
2021-05-23,aqua_lestari,wah tarik sekali simak bukan catat tanggal senin mei wib live youtube kemendikbud ri,2
2021-05-23,Kemdikbud_RI,meski resmi tutup mei pamer virtual hardiknas masih tetap dapat akses hingga mei,0
2021-05-23,budayaainggeh,acara riah danmeski resmi tutup mei pamer virtual masih tetap dapat akses hingga mei,1
2021-05-23,Puslit_Arkenas,saksi tutup pamer virtual hardiknas hari jahat kelamin kanal youtube pamer virtual masih tetap dapat akses hingga mei,2
2021-05-23,PTBalaiPustaka,kasih tahu mimin kita ajar sama,1
2021-05-23,unpad,online merdeka ajar tengah pandemi senin mei wiblive stream youtube tempodotcofacebook koran tempotv tempo,2
2021-05-23,Portalnesia1,serentak gerak wujud merdeka ajar portalnesia,1
